formula_sp,MagpieData minimum Column,MagpieData range NdValence,MagpieData mean NsValence,MagpieData minimum NfValence,MagpieData mean SpaceGroupNumber,MagpieData mode GSbandgap,MagpieData maximum Column,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,MagpieData avg_dev AtomicWeight,MagpieData range Column,MagpieData mean NpValence,MagpieData range NValence,MagpieData mean AtomicWeight,MagpieData mean CovalentRadius,MagpieData maximum MeltingT,MagpieData minimum NdUnfilled,MagpieData mode MeltingT,MagpieData minimum NfUnfilled,MagpieData range Row,MagpieData maximum NdUnfilled,MagpieData minimum AtomicWeight,MagpieData minimum Row,MagpieData maximum CovalentRadius,MagpieData mode NpValence,MagpieData avg_dev NpValence,MagpieData maximum NpValence,MagpieData range MendeleevNumber,MagpieData range NUnfilled,MagpieData avg_dev GSbandgap,MagpieData minimum GSvolume_pa,MagpieData mode Row,MagpieData mean Electronegativity,MagpieData avg_dev NUnfilled,MagpieData avg_dev CovalentRadius,MagpieData minimum SpaceGroupNumber,MagpieData mean NUnfilled,MagpieData avg_dev Row,MagpieData minimum Electronegativity,MagpieData mode Electronegativity,MagpieData mean Column,MagpieData minimum Number,MagpieData mode NsUnfilled,MagpieData mode MendeleevNumber,MagpieData minimum NpValence,MagpieData range Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSmagmom,MagpieData mode SpaceGroupNumber,MagpieData mean NfValence,MagpieData avg_dev MeltingT,MagpieData maximum Row,MagpieData mean NdValence,MagpieData mode NpUnfilled,MagpieData mean GSvolume_pa,MagpieData maximum GSmagmom,MagpieData minimum NValence,MagpieData avg_dev NdUnfilled,MagpieData range AtomicWeight,MagpieData mode NfValence,MagpieData avg_dev NValence,MagpieData avg_dev NfUnfilled,MagpieData avg_dev GSvolume_pa,MagpieData mode NUnfilled,MagpieData mode NsValence,MagpieData maximum NdValence,MagpieData range NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData mode NdUnfilled,MagpieData maximum NfValence,MagpieData range CovalentRadius,MagpieData mean MendeleevNumber,MagpieData mode AtomicWeight,MagpieData range NpValence,MagpieData range NsValence,MagpieData mode NdValence,MagpieData avg_dev NsValence,MagpieData range NfValence,MagpieData maximum Number,MagpieData range Number,MagpieData maximum GSbandgap,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev Column,MagpieData mean Number,MagpieData range NsUnfilled,MagpieData minimum GSmagmom,MagpieData range NfUnfilled,MagpieData range GSmagmom,MagpieData maximum NValence,MagpieData avg_dev NpUnfilled,MagpieData maximum GSvolume_pa,MagpieData minimum NsValence,MagpieData minimum GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev NsUnfilled,MagpieData maximum NfUnfilled,MagpieData avg_dev Number,MagpieData mean NfUnfilled,MagpieData avg_dev NfValence,MagpieData mode Number,MagpieData mode NfUnfilled,MagpieData maximum NpUnfilled,MagpieData mode Column,MagpieData mode GSvolume_pa,MagpieData maximum AtomicWeight,MagpieData mean NpUnfilled,MagpieData mean NsUnfilled,MagpieData mean NValence,MagpieData range GSvolume_pa,MagpieData range SpaceGroupNumber,MagpieData maximum MendeleevNumber,MagpieData maximum NsValence,MagpieData minimum NUnfilled,MagpieData maximum NsUnfilled,MagpieData range MeltingT,MagpieData maximum NUnfilled,MagpieData maximum Electronegativity,MagpieData minimum NpUnfilled,MagpieData minimum MendeleevNumber,MagpieData range GSbandgap,MagpieData mode CovalentRadius,MagpieData minimum CovalentRadius,MagpieData mean Row,MagpieData range NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NdValence,MagpieData avg_dev GSmagmom,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData mode GSmagmom
Tb(CoSi)2_139,3.0,7.0,2.0,0.0,207.2,0.0,14.0,3.3599999999999994,227.0,36.9331208,11.0,0.8,7.0,66.592548,133.6,1768.0,0.0,1687.0,0.0,3.0,3.0,28.0855,3.0,194.0,0.0,0.9600000000000002,2.0,49.0,2.0,0.37104,10.245,3.0,1.754,0.64,24.159999999999997,194.0,3.8,0.8,1.21,1.88,9.8,14.0,0.0,58.0,0.0,0.69,0.21759999999999993,0.61938848,194.0,1.8,48.15999999999999,6.0,2.8,0.0,18.621333333339997,1.5484712,4.0,1.44,130.83985,0.0,2.7199999999999998,1.6,6.701066666672001,3.0,2.0,7.0,3.0,15.839999999999998,0.0,9.0,83.0,60.2,28.0855,2.0,0.0,0.0,0.0,9.0,65.0,51.0,0.773,14.24,3.3600000000000003,29.4,0.0,0.0,5.0,1.5484712,11.0,1.9200000000000004,31.7366666667,2.0,0.0,0.30920000000000003,0.0,5.0,14.239999999999998,1.0,2.88,14.0,0.0,4.0,9.0,10.245,158.92535,1.6,0.0,7.4,21.4916666667,33.0,78.0,2.0,3.0,0.0,139.0,5.0,1.9,0.0,29.0,0.773,111.0,111.0,4.0,4.0,1.2,0.0,0.743266176,1629.0,1707.8,4.0,0.0,0.0
Tb(FeB)2_139,3.0,6.0,2.0,0.0,196.8,0.0,13.0,2.88,229.0,40.19115200000001,10.0,0.4,8.0,58.44747000000001,125.2,2348.0,0.0,1811.0,0.0,4.0,4.0,10.811,2.0,194.0,0.0,0.4800000000000001,1.0,43.0,1.0,0.7315200000000001,7.1725,2.0,1.7899999999999998,0.4800000000000001,32.96,166.0,4.6,1.28,1.21,1.83,9.0,5.0,0.0,55.0,0.0,0.8300000000000001,0.23200000000000015,0.84426512,166.0,1.8,286.88,6.0,2.4,0.0,13.50833333334,2.1106628,3.0,1.9200000000000004,148.11435,0.0,2.88,1.6,7.291333333343999,4.0,2.0,6.0,4.0,25.76,0.0,9.0,110.0,56.6,10.811,1.0,0.0,0.0,0.0,9.0,65.0,60.0,1.524,12.32,3.2,25.4,0.0,0.0,5.0,2.1106628,11.0,2.4,31.7366666667,2.0,0.0,0.6096,0.0,5.0,16.32,1.0,2.88,5.0,0.0,5.0,8.0,7.1725,158.92535,2.0,0.0,6.6,24.5641666667,63.0,72.0,2.0,4.0,0.0,719.0,5.0,2.04,0.0,29.0,1.524,84.0,84.0,3.6,5.0,1.6,0.0,1.0131181439999999,1629.0,1989.4,3.0,0.0,0.0
Tb(FeSi)2_139,3.0,6.0,2.0,0.0,221.2,0.0,14.0,2.88,229.0,37.427232000000004,11.0,0.8,7.0,65.35727,136.0,1811.0,0.0,1687.0,0.0,3.0,4.0,28.0855,3.0,194.0,0.0,0.9600000000000002,2.0,49.0,1.0,0.37104,10.73,3.0,1.734,0.3200000000000001,23.2,194.0,4.2,0.8,1.21,1.83,9.4,14.0,0.0,55.0,0.0,0.69,0.2096,0.84426512,227.0,1.8,68.8,6.0,2.4,0.0,18.81533333334,2.1106628,4.0,1.9200000000000004,130.83985,0.0,2.4,1.6,6.468266666671999,4.0,2.0,6.0,4.0,10.880000000000006,0.0,9.0,83.0,59.0,28.0855,2.0,0.0,0.0,0.0,9.0,65.0,51.0,0.773,15.2,3.6799999999999997,29.0,0.0,0.0,5.0,2.1106628,11.0,1.9200000000000004,31.7366666667,2.0,0.0,0.30920000000000003,0.0,5.0,14.4,1.0,2.88,14.0,0.0,4.0,8.0,10.73,158.92535,1.6,0.0,7.0,21.0066666667,35.0,78.0,2.0,4.0,0.0,182.0,5.0,1.9,0.0,29.0,0.773,111.0,111.0,4.0,4.0,1.6,0.0,1.0131181439999999,1629.0,1725.0,4.0,0.0,0.0
Tb(MnGe)2_139,3.0,10.0,2.0,0.0,215.6,0.0,14.0,3.2,225.0,30.44362480000001,11.0,0.8,7.0,82.81628800000001,142.4,1629.0,0.0,1211.4,0.0,2.0,5.0,54.938045,4.0,194.0,0.0,0.9600000000000002,2.0,50.0,1.0,0.18384,10.4875862069,4.0,1.666,0.4800000000000001,20.640000000000004,194.0,4.6,0.6400000000000002,1.21,1.55,9.0,25.0,0.0,52.0,0.0,0.7999999999999998,0.2751999999999999,0.000124048275862,217.0,1.8,165.24799999999996,6.0,6.0,0.0,19.7443678161,0.000310120689655,7.0,2.4,103.987305,0.0,2.88,1.6,7.405425287360001,4.0,2.0,10.0,5.0,8.640000000000004,0.0,9.0,74.0,58.2,54.938045,2.0,0.0,5.0,0.0,9.0,65.0,40.0,0.383,16.64,4.0,35.8,0.0,0.0,5.0,0.000310120689655,14.0,1.9200000000000004,31.7366666667,2.0,0.0,0.1532,0.0,5.0,11.679999999999998,1.0,2.88,25.0,0.0,4.0,7.0,10.4875862069,158.92535,1.6,0.0,10.6,21.2490804598,31.0,79.0,2.0,4.0,0.0,417.5999999999999,5.0,2.01,0.0,29.0,0.383,120.0,120.0,4.4,4.0,2.0,0.0,0.00014885793103439998,1211.4,1417.96,7.0,0.0,0.0
Tb(SiNi)2_139,3.0,8.0,2.0,0.0,219.6,0.0,14.0,3.8400000000000007,227.0,36.97148800000001,11.0,0.8,7.0,66.49663000000001,132.8,1728.0,0.0,1687.0,0.0,3.0,2.0,28.0855,3.0,194.0,0.0,0.9600000000000002,2.0,49.0,3.0,0.37104000000000004,10.32,3.0,1.766,1.1199999999999999,24.480000000000008,194.0,3.4,0.8,1.21,1.9,10.2,14.0,0.0,61.0,0.0,0.7,0.22239999999999993,0.23815788000000002,225.0,1.8,28.95999999999999,6.0,3.2,0.0,18.65133333334,0.5953947,4.0,0.9600000000000002,130.83985,0.0,3.04,1.6,6.6650666666720015,2.0,2.0,8.0,2.0,10.240000000000004,0.0,9.0,83.0,61.4,28.0855,2.0,0.0,0.0,0.0,9.0,65.0,51.0,0.773,13.279999999999998,3.04,29.8,0.0,0.0,5.0,0.5953947,11.0,1.9200000000000004,31.7366666667,2.0,0.0,0.30920000000000003,0.0,5.0,14.080000000000002,1.0,2.88,14.0,0.0,4.0,10.0,10.32,158.92535,1.6,0.0,7.8,21.4166666667,33.0,78.0,2.0,2.0,0.0,99.0,5.0,1.91,0.0,29.0,0.773,111.0,111.0,4.0,4.0,0.8,0.0,0.285789456,1629.0,1691.8,4.0,0.0,0.0
Tb2Al3Si2_12,3.0,0.0,2.0,0.0,216.71428571428572,0.0,14.0,0.0,227.0,53.674378302040815,11.0,1.0,8.0,64.99518797142858,139.0,1687.0,0.0,933.47,0.0,3.0,0.0,26.9815386,3.0,194.0,1.0,0.5714285714285714,2.0,49.0,1.0,0.31551020408163266,16.48,3.0,1.5785714285714287,0.4081632653061224,31.428571428571427,194.0,4.714285714285714,1.2244897959183676,1.21,1.61,10.428571428571429,13.0,0.0,73.0,0.0,0.69,0.21061224489795913,0.0,225.0,2.5714285714285716,354.87183673469383,6.0,0.0,5.0,21.970476190485716,0.0,3.0,0.0,131.94381140000002,0.0,3.10204081632653,2.0408163265306123,5.580680272122449,5.0,2.0,0.0,0.0,12.97959183673469,0.0,9.0,83.0,61.857142857142854,26.9815386,2.0,0.0,0.0,0.0,9.0,65.0,52.0,0.773,18.775510204081634,4.244897959183673,28.142857142857142,0.0,0.0,5.0,0.0,11.0,1.8775510204081634,31.7366666667,2.0,0.0,0.22085714285714286,0.0,5.0,21.061224489795922,1.4285714285714286,3.673469387755102,13.0,0.0,5.0,13.0,16.48,158.92535,3.2857142857142856,0.0,5.571428571428571,15.2566666667,33.0,78.0,2.0,4.0,0.0,753.53,5.0,1.9,0.0,29.0,0.773,121.0,111.0,3.857142857142857,5.0,0.0,0.0,0.0,933.47,1347.4871428571428,3.0,0.0,0.0
Tb2B4C_71,3.0,0.0,2.0,0.0,178.0,1.524,14.0,0.0,194.0,60.35690204081633,11.0,0.8571428571428571,8.0,53.30077142857142,114.28571428571429,3823.0,0.0,2348.0,0.0,4.0,0.0,10.811,2.0,194.0,1.0,0.4897959183673469,2.0,48.0,1.0,0.8646530612244899,5.64,2.0,1.8757142857142857,0.24489795918367374,45.55102040816326,166.0,4.857142857142857,1.6326530612244896,1.21,2.04,10.285714285714286,5.0,0.0,72.0,0.0,1.3399999999999999,0.38040816326530613,0.0,166.0,2.5714285714285716,419.91836734693874,6.0,0.0,5.0,13.971904761914287,0.0,3.0,0.0,148.11435,0.0,3.183673469387755,2.0408163265306123,10.151292517020408,5.0,2.0,0.0,0.0,13.714285714285714,0.0,9.0,118.0,60.42857142857143,10.811,2.0,0.0,0.0,0.0,9.0,65.0,60.0,4.496,17.959183673469386,4.163265306122448,22.285714285714285,0.0,0.0,5.0,0.0,11.0,1.9591836734693877,31.7366666667,2.0,0.0,1.5131428571428571,0.0,5.0,24.40816326530612,1.4285714285714286,3.6734693877551026,5.0,0.0,5.0,13.0,7.1725,158.92535,3.4285714285714284,0.0,5.428571428571429,26.0966666667,28.0,77.0,2.0,4.0,0.0,2194.0,5.0,2.55,0.0,29.0,4.496,84.0,76.0,3.142857142857143,5.0,0.0,0.0,0.0,1629.0,2353.285714285714,3.0,0.0,0.0
Tb2Cr2C3_12,3.0,5.0,1.7142857142857142,0.0,204.0,4.496,14.0,2.0408163265306123,229.0,53.43693469387756,11.0,0.8571428571428571,7.0,65.41071428571429,127.71428571428571,3823.0,0.0,3823.0,0.0,4.0,5.0,12.0107,2.0,194.0,2.0,0.9795918367346939,2.0,48.0,2.0,2.202122448979592,5.64,2.0,1.912857142857143,0.7346938775510204,44.326530612244895,194.0,4.857142857142857,1.4693877551020407,1.21,2.55,8.571428571428571,6.0,0.0,77.0,0.0,1.3399999999999999,0.5461224489795918,0.0,194.0,2.5714285714285716,939.6734693877552,6.0,1.4285714285714286,4.0,14.681904761914286,0.0,4.0,2.0408163265306123,146.91465,0.0,2.5306122448979593,2.0408163265306123,9.745578231306123,4.0,2.0,5.0,5.0,14.285714285714286,0.0,9.0,118.0,55.285714285714285,12.0107,2.0,1.0,0.0,0.4081632653061225,9.0,65.0,59.0,4.496,18.612244897959183,4.653061224489796,28.0,1.0,0.0,5.0,0.0,11.0,1.9591836734693877,31.7366666667,1.0,0.0,1.926857142857143,0.40816326530612246,5.0,21.142857142857142,1.4285714285714286,3.673469387755102,6.0,0.0,4.0,14.0,5.64,158.92535,1.7142857142857142,0.2857142857142857,6.571428571428571,26.0966666667,35.0,77.0,2.0,4.0,1.0,2194.0,6.0,2.55,0.0,29.0,4.496,76.0,76.0,3.7142857142857144,4.0,1.4285714285714286,0.0,0.0,1629.0,2726.714285714286,4.0,0.0,0.0
Tb2Fe2Si2C_12,3.0,6.0,2.0,0.0,213.42857142857142,0.0,14.0,2.4489795918367347,229.0,50.18408571428571,11.0,0.8571428571428571,7.0,71.1032,135.71428571428572,3823.0,0.0,1629.0,0.0,4.0,4.0,12.0107,2.0,194.0,0.0,0.9795918367346937,2.0,49.0,1.0,1.0379591836734696,5.64,3.0,1.7757142857142856,0.4081632653061224,33.30612244897959,194.0,4.285714285714286,1.1428571428571428,1.21,1.21,9.142857142857142,6.0,0.0,29.0,0.0,1.3399999999999999,0.323265306122449,0.6030465142857143,194.0,2.5714285714285716,517.7142857142857,6.0,1.7142857142857142,0.0,18.779047619057142,2.1106628,4.0,1.6326530612244896,146.91465,0.0,2.693877551020408,2.0408163265306123,8.353469387763266,4.0,2.0,6.0,4.0,16.653061224489797,0.0,9.0,118.0,57.285714285714285,28.0855,2.0,0.0,0.0,0.0,9.0,65.0,59.0,4.496,17.46938775510204,4.163265306122449,30.857142857142858,0.0,0.0,5.0,2.1106628,11.0,1.9591836734693875,31.7366666667,2.0,0.0,0.8631428571428572,0.0,5.0,19.510204081632654,1.4285714285714286,3.673469387755102,14.0,0.0,4.0,3.0,10.73,158.92535,1.7142857142857142,0.0,7.142857142857143,26.0966666667,35.0,78.0,2.0,4.0,0.0,2194.0,5.0,2.55,0.0,29.0,4.496,111.0,76.0,4.0,4.0,1.1428571428571428,0.0,0.8614950204081634,1629.0,2011.0,4.0,0.0,0.0
Tb2Sn2O7_227,3.0,10.0,2.0,0.0,68.54545454545455,0.0,16.0,2.975206611570248,194.0,56.841515702479334,13.0,2.909090909090909,8.0,60.660590909090914,102.54545454545455,1629.0,0.0,54.8,0.0,4.0,0.0,15.9994,2.0,194.0,4.0,1.3884297520661157,4.0,58.0,3.0,0.0,9.105,2.0,2.765454545454545,1.1570247933884297,46.51239669421488,12.0,2.909090909090909,1.6198347107438018,1.21,3.44,13.272727272727273,8.0,0.0,87.0,0.0,2.23,0.858512396694215,0.0,12.0,1.6363636363636365,468.4747107438016,6.0,1.8181818181818181,2.0,17.61621212121818,0.0,6.0,0.0,142.92595,0.0,3.0082644628099175,1.487603305785124,10.832451790641322,2.0,2.0,10.0,0.0,71.96694214876032,0.0,9.0,128.0,75.18181818181819,15.9994,4.0,0.0,0.0,0.0,9.0,65.0,57.0,0.0,16.793388429752063,3.735537190082644,26.0,0.0,0.0,5.0,0.0,14.0,0.7272727272727273,33.285,2.0,0.0,0.0,0.0,5.0,22.90909090909091,0.9090909090909091,2.677685950413223,8.0,0.0,4.0,16.0,9.105,158.92535,2.0,0.0,8.363636363636363,24.179999999999996,182.0,87.0,2.0,2.0,0.0,1574.2,5.0,3.44,0.0,29.0,0.0,66.0,66.0,3.272727272727273,4.0,0.0,0.0,0.0,54.8,422.8872727272728,6.0,0.0,0.0
Tb2TeO2_139,3.0,10.0,2.0,0.0,112.8,0.0,16.0,3.2,194.0,63.5924,13.0,2.4,10.0,95.4899,131.6,1629.0,0.0,54.8,0.0,4.0,0.0,15.9994,2.0,194.0,0.0,1.9200000000000004,4.0,61.0,3.0,0.14848,9.105,2.0,2.28,1.44,52.48,12.0,3.2,1.7600000000000002,1.21,1.21,10.8,8.0,0.0,29.0,0.0,2.23,0.9279999999999999,0.0,12.0,3.6,648.7583999999999,6.0,2.0,0.0,23.28933333334,0.0,6.0,0.0,142.92595,0.0,3.2,2.4,11.347466666672,2.0,2.0,10.0,0.0,80.64000000000001,0.0,9.0,128.0,64.4,15.9994,4.0,0.0,0.0,0.0,9.0,65.0,57.0,0.464,28.32,6.24,39.6,0.0,0.0,5.0,0.0,16.0,0.9600000000000002,34.7633333333,2.0,0.0,0.09280000000000001,0.0,5.0,25.28,2.0,4.32,8.0,0.0,2.0,3.0,9.105,158.92535,1.2,0.0,10.0,25.658333333299996,182.0,90.0,2.0,2.0,0.0,1574.2,5.0,3.44,0.0,29.0,0.464,66.0,66.0,4.2,2.0,0.0,0.0,0.0,54.8,818.0519999999999,6.0,0.0,0.0
Tb2Ti2S2O5_139,3.0,2.0,2.0,0.0,88.72727272727273,0.0,16.0,0.5950413223140496,194.0,39.35428595041322,13.0,2.5454545454545454,7.0,50.701063636363635,113.45454545454545,1941.0,0.0,54.8,0.0,4.0,8.0,15.9994,2.0,194.0,4.0,1.8512396694214877,4.0,59.0,6.0,0.6551404958677686,9.105,2.0,2.5327272727272727,2.0826446280991733,46.214876033057855,12.0,3.6363636363636362,1.2561983471074383,1.21,3.44,11.454545454545455,8.0,0.0,87.0,0.0,2.23,0.8419834710743802,4.0969696969636364e-06,12.0,1.6363636363636365,756.646611570248,6.0,0.36363636363636365,2.0,17.632007575763637,2.25333333333e-05,4.0,2.3801652892561984,142.92595,0.0,1.6198347107438018,1.487603305785124,8.094373278244626,2.0,2.0,2.0,8.0,76.56198347107438,0.0,9.0,128.0,68.63636363636364,15.9994,4.0,0.0,0.0,0.0,9.0,65.0,57.0,2.202,23.735537190082642,5.785123966942148,22.363636363636363,0.0,0.0,5.0,2.25333333333e-05,11.0,0.9256198347107438,31.7366666667,2.0,0.0,0.40036363636363637,0.0,5.0,15.504132231404958,0.9090909090909091,2.677685950413223,8.0,0.0,2.0,16.0,9.105,158.92535,1.2727272727272727,0.0,6.545454545454546,22.6316666667,182.0,88.0,2.0,2.0,0.0,1886.2,8.0,3.44,0.0,29.0,2.202,66.0,66.0,3.272727272727273,2.0,1.4545454545454546,0.0,6.704132231395042e-06,54.8,744.6109090909091,6.0,0.0,0.0
Tb2ZnNi2_71,3.0,10.0,2.0,0.0,206.4,0.0,12.0,4.159999999999999,225.0,47.04148000000001,9.0,0.0,2.0,100.1235,151.6,1728.0,0.0,1629.0,0.0,2.0,2.0,58.6934,4.0,194.0,0.0,0.0,0.0,40.0,5.0,0.0,10.32,4.0,1.578,1.7600000000000002,33.92,194.0,2.8,0.96,1.21,1.21,7.6,28.0,0.0,29.0,0.0,0.7,0.29439999999999994,0.23815788000000002,194.0,3.6,315.4624,6.0,5.2,0.0,19.61466666668,0.5953947,10.0,0.9600000000000002,100.23195000000001,0.0,0.6399999999999999,2.4,9.697600000016,2.0,2.0,10.0,2.0,14.88,0.0,9.0,72.0,49.8,58.6934,0.0,0.0,0.0,0.0,9.0,65.0,37.0,0.0,16.64,3.6799999999999997,43.2,0.0,0.0,5.0,0.5953947,12.0,0.0,31.7366666667,2.0,0.0,0.0,0.0,5.0,17.44,2.0,4.32,28.0,0.0,0.0,3.0,10.32,158.92535,0.0,0.0,10.8,21.4166666667,31.0,69.0,2.0,0.0,0.0,1035.3200000000002,5.0,1.91,0.0,29.0,0.0,124.0,122.0,4.8,0.0,0.8,0.0,0.285789456,692.68,1481.336,10.0,0.0,0.0
Tb3AlC_221,3.0,0.0,2.0,0.0,200.2,0.0,14.0,0.0,225.0,66.926030736,11.0,0.6,8.0,103.15365772000003,155.8,3823.0,0.0,1629.0,0.0,4.0,0.0,12.0107,2.0,194.0,0.0,0.72,2.0,48.0,1.0,1.4387200000000002,5.64,6.0,1.558,0.3200000000000001,45.839999999999996,194.0,4.8,1.6800000000000002,1.21,1.21,7.2,6.0,0.0,29.0,0.0,1.3399999999999999,0.4176,0.0,194.0,5.4,757.7224000000001,6.0,0.0,0.0,23.46600000002,0.0,3.0,0.0,146.91465,9.0,3.6,2.4,9.924800000016,5.0,2.0,0.0,0.0,9.919999999999993,0.0,9.0,118.0,47.4,158.92535,2.0,0.0,0.0,0.0,9.0,65.0,59.0,4.496,22.080000000000002,5.040000000000001,42.8,0.0,0.0,5.0,0.0,11.0,2.16,31.7366666667,2.0,0.0,0.8992000000000001,0.0,5.0,26.639999999999997,3.0,4.32,65.0,5.0,5.0,3.0,31.7366666667,158.92535,1.8,0.0,8.0,26.0966666667,31.0,77.0,2.0,4.0,0.0,2889.5299999999997,5.0,2.55,0.0,29.0,4.496,194.0,76.0,4.6,5.0,0.0,0.0,0.0,933.47,1928.6940000000002,11.0,0.0,0.0
TbAs_225,3.0,10.0,2.0,0.0,180.0,0.0,15.0,5.0,194.0,42.001875000000005,12.0,1.5,4.0,116.923475,156.5,1629.0,0.0,1090.0,0.0,2.0,0.0,74.9216,4.0,194.0,0.0,1.5,3.0,55.0,2.0,0.0,22.175,4.0,1.695,1.0,37.5,166.0,4.0,1.0,1.21,1.21,9.0,33.0,0.0,29.0,0.0,0.9700000000000002,0.4850000000000001,0.0,166.0,4.5,269.5,6.0,5.0,0.0,26.95583333335,0.0,11.0,0.0,84.00375000000001,0.0,2.0,2.5,4.7808333333499995,3.0,2.0,10.0,0.0,14.0,0.0,9.0,75.0,56.5,74.9216,3.0,0.0,0.0,0.0,9.0,65.0,32.0,0.0,27.5,6.0,49.0,0.0,0.0,5.0,0.0,15.0,1.5,31.7366666667,2.0,0.0,0.0,0.0,5.0,16.0,2.5,4.5,33.0,0.0,3.0,3.0,22.175,158.92535,1.5,0.0,13.0,9.561666666699999,28.0,84.0,2.0,3.0,0.0,539.0,5.0,2.18,0.0,29.0,0.0,119.0,119.0,5.0,3.0,0.0,0.0,0.0,1090.0,1359.5,11.0,0.0,0.0
TbB2Ru3_191,3.0,7.0,1.5,0.0,184.66666666666666,0.0,13.0,3.5,194.0,46.543483333333334,10.0,0.3333333333333333,8.0,80.62622499999999,133.33333333333334,2607.0,0.0,2607.0,0.0,4.0,3.0,10.811,2.0,194.0,0.0,0.4444444444444445,1.0,43.0,1.0,0.6773333333333333,7.1725,5.0,1.9816666666666667,0.5,32.888888888888886,166.0,4.5,1.4444444444444444,1.21,2.2,8.833333333333334,5.0,1.0,56.0,0.0,0.9900000000000002,0.2572222222222223,0.0,194.0,1.5,249.33333333333334,6.0,3.5,0.0,14.435277777783334,0.0,3.0,1.5,148.11435,0.0,2.5555555555555554,1.388888888888889,5.767129629638888,4.0,1.0,7.0,3.0,12.444444444444448,3.0,9.0,110.0,56.833333333333336,101.07,1.0,1.0,7.0,0.5,9.0,65.0,60.0,1.524,10.111111111111112,2.777777777777778,34.5,1.0,0.0,5.0,0.0,11.0,2.222222222222222,31.7366666667,1.0,0.0,0.508,0.5,5.0,19.666666666666668,0.8333333333333334,2.5,44.0,0.0,5.0,8.0,13.51,158.92535,1.6666666666666667,0.5,6.833333333333333,24.5641666667,28.0,72.0,2.0,4.0,1.0,978.0,5.0,2.2,0.0,29.0,1.524,146.0,84.0,4.166666666666667,5.0,1.5,0.0,0.0,1629.0,2357.6666666666665,8.0,0.0,0.0
TbC2_139,3.0,0.0,2.0,0.0,194.0,4.496,14.0,0.0,194.0,65.29540000000001,11.0,1.3333333333333333,7.0,60.98225,115.33333333333333,3823.0,0.0,3823.0,0.0,4.0,0.0,12.0107,2.0,194.0,2.0,0.888888888888889,2.0,48.0,1.0,1.9982222222222223,5.64,2.0,2.103333333333333,0.44444444444444436,52.444444444444436,194.0,4.333333333333333,1.777777777777778,1.21,2.55,10.333333333333334,6.0,0.0,77.0,0.0,1.3399999999999999,0.5955555555555555,0.0,194.0,3.0,975.1111111111112,6.0,0.0,4.0,14.3388888889,0.0,4.0,0.0,146.91465,0.0,3.1111111111111107,2.222222222222222,11.598518518533334,4.0,2.0,0.0,0.0,0.0,0.0,9.0,118.0,61.0,12.0107,2.0,0.0,0.0,0.0,9.0,65.0,59.0,4.496,21.333333333333332,4.888888888888888,25.666666666666668,0.0,0.0,5.0,0.0,11.0,1.777777777777778,31.7366666667,2.0,0.0,2.9973333333333336,0.0,5.0,26.222222222222218,1.6666666666666667,4.0,6.0,0.0,4.0,14.0,5.64,158.92535,2.6666666666666665,0.0,6.333333333333333,26.0966666667,0.0,77.0,2.0,4.0,0.0,2194.0,5.0,2.55,0.0,29.0,4.496,76.0,76.0,3.3333333333333335,4.0,0.0,0.0,0.0,1629.0,3091.6666666666665,4.0,0.0,0.0
TbCd_221,3.0,10.0,2.0,0.0,194.0,0.0,12.0,5.0,194.0,23.257175000000004,9.0,0.0,1.0,135.66817500000002,169.0,1629.0,0.0,594.22,0.0,1.0,0.0,112.411,5.0,194.0,0.0,0.0,0.0,41.0,5.0,0.0,19.495,5.0,1.45,2.5,25.0,194.0,2.5,0.5,1.21,1.21,7.5,48.0,0.0,29.0,0.0,0.48,0.24,0.0,194.0,4.5,517.39,6.0,5.0,0.0,25.61583333335,0.0,11.0,0.0,46.51435000000001,0.0,0.5,2.5,6.120833333349999,0.0,2.0,10.0,0.0,0.0,0.0,9.0,50.0,49.5,112.411,0.0,0.0,0.0,0.0,9.0,65.0,17.0,0.0,20.5,4.5,56.5,0.0,0.0,5.0,0.0,12.0,0.0,31.7366666667,2.0,0.0,0.0,0.0,5.0,8.5,2.5,4.5,48.0,0.0,0.0,3.0,19.495,158.92535,0.0,0.0,11.5,12.241666666699999,0.0,70.0,2.0,0.0,0.0,1034.78,5.0,1.69,0.0,29.0,0.0,144.0,144.0,5.5,0.0,0.0,0.0,0.0,594.22,1111.6100000000001,11.0,0.0,0.0
